event_id,event_name,event_type_description,event_type_main,organizers,region_name,city_name,city_id,venue_id,venue_name,venue_address
535806,228ee815-ff95-451c-a08a-e3541e33bdfb,концерт,концерты,№5055,Североярская область,Озёрск,2,4283,"Клуб любителей книг ""Минимум"" Инк","бул. Кленовый, д. 1/3 стр. 968"
535809,70f660e8-a9ae-4b02-a536-cc519502a99d,событие,другое,№3643,Серебринская область,Лугиново,11302,1768,"Театр ""Задор"" Инкорпорэйтед","пер. Боровой, д. 1 стр. 75"
535822,6bac81fd-2df8-4da4-a592-badb9915ca7b,концерт,концерты,№4797,Травяная область,Родниковск,22,3585,"Театр для детей ""Горизонт"" Групп","ш. Строителей, д. 8/8 стр. 2"
535828,6eccc88e-e83e-4166-a7bd-a9f61b077801,концерт,концерты,№2543,Каменевский регион,Глиногорск,213,2655,"Центр традиционной культуры ""Жемчуг"" Лимитед","пр. Мая 1, д. 2/2 к. 81"
535836,b7f78dd6-e736-483c-9fb1-d17c212a7739,событие,другое,№1915,Каменевский регион,Глиногорск,213,2405,"Креативный инкубатор ""Пегас"" Групп","наб. Покровская, д. 3 к. 562"
535840,8252f3e2-6404-44c0-a323-31392e77e5b6,спорт,спорт,№1528,Чистогорская область,Песчанская,21,3793,"Арт-фестиваль ""Планета"" Лимитед","алл. Дружбы, д. 4/9 к. 4/6"
535843,d4ce7c48-46c6-42c5-897e-f2e5555e62f7,концерт,концерты,№4524,Каменевский регион,Глиногорск,213,1363,"Исторический центр ""Люстра"" Лимитед","алл. Локомотивная, д. 98 к. 485"
535844,59e94dad-2fdc-40e3-a294-f3adc1467cae,концерт,концерты,№4393,Тихогорская область,Островенск,25,2313,"Арт-коллектив ""Способы"" Лимитед","ул. Союзная, д. 13 стр. 9/3"
535857,b263f360-bccc-4ddb-b06f-823d707583a9,концерт,концерты,№3659,Широковская область,Горнополец,1107,3607,"Клуб истории искусств ""Гастроном"" Инкорпорэйтед","ш. Машиностроителей, д. 22 к. 8"
535862,59e94dad-2fdc-40e3-a294-f3adc1467cae,концерт,концерты,№4393,Зеленоградский округ,Шаныртау,24,1439,"Народная школа искусств ""Долина"" Инкорпорэйтед","ул. Пионерская, д. 16 к. 6/6"
535869,fdb78ecd-22f8-472f-a3af-a6f202f32309,спектакль,театр,№3634,Серебряноярский округ,Лесогорич,10812,1844,"Театр теней ""Размышления"" и партнеры","ш. Кольцова, д. 4/7 к. 893"
535871,dcdeb7d7-cb4f-4bd6-a4d3-b877d025b360,концерт,концерты,№1673,Речиновская область,Дальнесветск,65,2384,"Творческие встречи ""Секрет"" и партнеры","пр. Санаторный, д. 137 к. 7"
535904,f2619c3f-7e28-4ddd-a328-65108acab87e,концерт,концерты,№1957,Широковская область,Радужнополье,35,4273,"Школа музыкального театра ""Стандарт"" и партнеры","ш. Трактовое, д. 936 стр. 7/8"
536519,58d5901e-a722-4982-9e09-d502faebe86b,концерт,концерты,№889,Каменевский регион,Глиногорск,213,1243,"Цирковая студия ""Пакет"" Инк","пр. Почтовый, д. 23"
535907,8ecc22e1-46f8-48e7-b75e-09131f73d8e9,концерт,концерты,№1957,Широковская область,Радужнополье,35,4273,"Школа музыкального театра ""Стандарт"" и партнеры","ш. Трактовое, д. 936 стр. 7/8"
535909,12c7fe05-ffd0-4cd8-aafc-7b8e7bf3b3f6,спектакль,театр,№1957,Широковская область,Радужнополье,35,4273,"Школа музыкального театра ""Стандарт"" и партнеры","ш. Трактовое, д. 936 стр. 7/8"
535911,177ab63d-784f-4463-8af7-2a4c2d80b991,концерт,концерты,№1957,Широковская область,Радужнополье,35,4273,"Школа музыкального театра ""Стандарт"" и партнеры","ш. Трактовое, д. 936 стр. 7/8"
535924,e9cdb48d-3106-4e8e-bc02-805798953224,концерт,концерты,№2422,Широковская область,Луговаярово,970,3251,"Детский дом культуры ""Сводка"" и партнеры","пр. Таежный, д. 95 к. 9"
535927,b269a774-2a07-429b-9330-cd845d2aaeaa,концерт,концерты,№2091,Медовская область,Радужсвет,47,1634,"Фольклорный центр ""Кулон"" Инк","наб. Урицкого, д. 538 стр. 727"
535929,5e397cf9-3571-4ee1-89d2-7e2bdc052193,событие,другое,№4735,Малиновая область,Сарыжар,16,2652,"Магазин искусства ""Echo"" Инк","наб. Нагорная, д. 8/1 стр. 2/3"
535934,f1189636-e837-4b7f-ab2e-a2854cd8f96e,событие,другое,№1389,Малиновая область,Сарыжар,16,2652,"Магазин искусства ""Echo"" Инк","наб. Нагорная, д. 8/1 стр. 2/3"
535939,b5381941-9c03-4939-b132-1a9ab96a2b15,концерт,концерты,№2090,Широковская область,Ягодиновка,239,1263,"Фольклорный театр ""Капелла"" Лтд","пр. Казанский, д. 3/6 к. 9"
536575,dd1ce5df-38d5-4c9d-804a-3a59ea976abe,концерт,концерты,№4494,Каменевский регион,Глиногорск,213,2116,"Галерея современного искусства ""Vision"" Лтд","ул. Привольная, д. 759 стр. 396"
535942,04f215a3-7a4c-4a64-9bf1-b769da49db33,концерт,концерты,№2266,Солнечнореченская область,Озёрово,172,2136,"Театр документального кино ""Дизайнер"" Лтд","бул. 50 лет Победы, д. 881"
535945,e2ab395d-1b8a-47cf-8e31-32020fff7cad,концерт,концерты,№1020,Североярская область,Озёрск,2,948,"Школа композиции ""Заметка"" Групп","пер. Олимпийский, д. 86 к. 6/6"
535947,97b02cdd-6da9-4020-8f90-3ba1f8cb4921,концерт,концерты,№1020,Североярская область,Озёрск,2,948,"Школа композиции ""Заметка"" Групп","пер. Олимпийский, д. 86 к. 6/6"
535967,8b5ac28c-c1c5-421c-bb47-6b65c2d79026,концерт,концерты,№1957,Широковская область,Радужнополье,35,4273,"Школа музыкального театра ""Стандарт"" и партнеры","ш. Трактовое, д. 936 стр. 7/8"
535970,ed2c0c16-e445-431a-9881-8c1e9c125070,событие,другое,№3774,Солнечнореченская область,Голубино,20668,2755,"Проект по интеграции искусства ""Калейдоскоп"" Лимитед","ш. Полевое, д. 70 стр. 539"
535976,97b02cdd-6da9-4020-8f90-3ba1f8cb4921,концерт,концерты,№1020,Каменевский регион,Глиногорск,213,929,"Творческая ассоциация ""Вишня"" Инкорпорэйтед","наб. Советской Армии, д. 957 к. 4/1"
535977,e2ab395d-1b8a-47cf-8e31-32020fff7cad,концерт,концерты,№2040,Каменевский регион,Глиногорск,213,1825,"Клуб искусств ""Секрет"" Групп","бул. Пушкина, д. 27 к. 18"
535978,588ab2c7-1721-4f36-ab7f-f0ae55ae485d,событие,другое,№3595,Светополянский округ,Поленосвет,20233,2547,"Ассоциация художников ""Долина"" Инк","ш. Пожарского, д. 82"
535982,fd44572a-ee64-49e2-9ef8-1c5a2edc3d1c,событие,другое,№2619,Травяная область,Серебровино,10859,4627,"Студия дизайна ""Bloom"" и партнеры","алл. Автомобилистов, д. 1 стр. 249"
535987,684928e3-cded-46d4-bf07-0219c8ea92e0,концерт,концерты,№1189,Каменевский регион,Глиногорск,213,4093,"Команда уличных артистов ""Лабиринт"" Групп","ш. Угловое, д. 40 стр. 232"
535988,9973cd4b-6923-4d4a-bae2-1efbaf69259c,концерт,концерты,№4421,Каменевский регион,Глиногорск,213,4093,"Команда уличных артистов ""Лабиринт"" Групп","ш. Угловое, д. 40 стр. 232"
536002,b42d5980-cecb-47a2-b45e-38ae1fbb5ec1,концерт,концерты,№3389,Каменевский регион,Глиногорск,213,3173,"Клуб настольного тенниса ""Детство"" Инк","пр. Совхозный, д. 872 к. 2/4"
536021,e7d596e3-daf1-4dde-89f4-b203fe809dd3,концерт,концерты,№3877,Зеленоградский округ,Шаныртау,24,4265,"Клуб хорового пения ""Листья"" Инк","бул. Пригородный, д. 6"
536022,57eff3ca-7b3a-4563-8dd3-2f836036bfba,спектакль,театр,№1716,Широковская область,Радужнополье,35,3944,"Клуб любителей театра ""Гардероб"" Инкорпорэйтед","пер. Элеваторный, д. 8/6 к. 310"
536024,7989948d-d7bd-456a-83d6-e30e30a564cf,спектакль,театр,№1482,Светополянский округ,Глиноград,54,4444,"Скульптурная мастерская ""Организация"" Групп","алл. Ленина, д. 7 к. 754"
536026,f4721cd9-da9d-42de-819c-40ff2aef3a39,фестиваль,концерты,№939,Североярская область,Озёрск,2,2793,"Фонд поддержки культуры ""Химера"" и партнеры","алл. Первомайская, д. 61"
536031,f6c7eed5-85fb-4789-bcfe-adc6373fb35b,событие,другое,№1796,Широковская область,Радужнополье,35,1682,"Кружок любителей живописи ""Echo"" Инк","пр. Короткий, д. 482"
536032,9799ace3-875e-42a8-bb97-171d4320d0c4,концерт,концерты,№2551,Широковская область,Ягодиновка,239,4611,"Концертный зал ""Нота"" Инк","алл. Дальневосточная, д. 977"
536036,a7b7aef3-c027-4d0e-b1cb-b48d4080c719,концерт,концерты,№1659,Каменевский регион,Глиногорск,213,3602,"Театр поэзии ""Планета"" Лимитед","ш. Сибирское, д. 65"
536037,16dd2e8f-978a-4ab9-a8ae-d15618b1fde1,концерт,концерты,№2333,Широковская область,Ягодиновка,239,4225,"Кинокомпания ""Динамика"" Лтд","наб. Суворова, д. 8/5 стр. 8"
536041,40c7396b-b4ac-478e-a5a9-b0d788393353,концерт,концерты,№1050,Светополянский округ,Глиноград,54,1332,"Арт-фестиваль ""Гардероб"" и партнеры","алл. Энтузиастов, д. 3/9"
536042,c34ec97f-f848-4038-b7e5-32953e45d371,концерт,концерты,№1050,Североярская область,Озёрск,2,2046,"Магазин искусства ""Перспектива"" Групп","пр. Олимпийский, д. 540"
536521,2e5e194c-da56-4896-9c31-93edcf3fb22b,концерт,концерты,№1316,Каменевский регион,Глиногорск,213,1243,"Цирковая студия ""Пакет"" Инк","пр. Почтовый, д. 23"
536071,a1cc493b-c4b2-485a-a410-1d65f7f54b89,балет,театр,№5017,Североярская область,Озёрск,2,3244,"Школа музыкального театра ""Труд"" Групп","пер. Городской, д. 8/6 к. 8/3"
536083,59e94dad-2fdc-40e3-a294-f3adc1467cae,концерт,концерты,№4393,Зеленоградский округ,Солнечеводск,10906,2101,"Народная школа искусств ""Сумерки"" Лимитед","пр. Чернышевского, д. 74"
536088,c80f15ff-be74-4b80-af72-67d8b583dab7,спектакль,театр,№1872,Каменноярский край,Дальнесоснов,959,4044,"Школа сценического мастерства ""Изюминка"" Инк","ул. Молодежная, д. 30 стр. 5/6"
536103,dd1ce5df-38d5-4c9d-804a-3a59ea976abe,концерт,концерты,№4494,Каменевский регион,Глиногорск,213,2279,"Группа исследователей искусства ""Традиция"" Инкорпорэйтед","алл. Геологическая, д. 31 стр. 525"
536111,f74054d4-0881-4645-9940-be7e27c8184c,событие,другое,№2589,Дальнезорский край,Рощино,195,1051,"Академия искусства ""Акцент"" Инк","пер. Красногвардейский, д. 856 к. 976"
536113,824f9f77-a888-4497-9665-3e7717670e38,концерт,концерты,№2752,Горностепной регион,Травогород,973,3570,"Скульптурная мастерская ""Steamer"" Лтд","ул. Крупской, д. 2/9 стр. 9"
536121,ef6ad19a-5617-4d1f-ac2c-42cb813253fe,концерт,концерты,№4494,Каменевский регион,Глиногорск,213,4259,"Образовательное учреждение искусства ""Мозаика"" Лтд","бул. Горняцкий, д. 2/1 стр. 41"
536122,dd1ce5df-38d5-4c9d-804a-3a59ea976abe,концерт,концерты,№4494,Каменевский регион,Глиногорск,213,4259,"Образовательное учреждение искусства ""Мозаика"" Лтд","бул. Горняцкий, д. 2/1 стр. 41"
536123,e0b6de15-53ee-495a-b390-c6f6e08e4e23,событие,другое,№1495,Серебряноярский округ,Лесозолотск,14,4674,"Народная школа искусств ""Сапфир"" Групп","пр. Комсомольский, д. 17 стр. 32"
536124,e61ab86e-8c65-402b-9a7f-5ddb963d67ba,концерт,концерты,№1659,Каменевский регион,Глиногорск,213,3602,"Театр поэзии ""Планета"" Лимитед","ш. Сибирское, д. 65"
536125,6b061688-6bef-4eb6-9c36-fb6b7e385712,концерт,концерты,№1659,Каменевский регион,Глиногорск,213,3602,"Театр поэзии ""Планета"" Лимитед","ш. Сибирское, д. 65"
536129,77801734-66be-4d58-a0a9-93b3c513cb81,событие,другое,№3814,Каменичская область,Заречийск,20708,2888,"Фольклорный клуб ""Восторг"" Инкорпорэйтед","пер. Западный, д. 32"
536131,3ccd92b9-5450-40a1-a7a8-5075cf90cc6a,событие,другое,№3049,Каменевский регион,Глиногорск,213,944,"Ремесленный центр ""Мороз"" Лимитед","ул. Черноморская, д. 32 к. 9/6"
536143,d0a47517-68f8-4659-9cb4-92cb9ce63df4,событие,другое,№3343,Широковская область,Радужнополье,35,4273,"Школа музыкального театра ""Стандарт"" и партнеры","ш. Трактовое, д. 936 стр. 7/8"
536150,729405d1-cc57-4678-bef3-9d428976c2f7,событие,другое,№3343,Широковская область,Вишнёво,10990,1731,"Креативное пространство ""Диско"" Лимитед","ул. Малая, д. 6/4"
536151,f35fd69d-50b8-451c-9b0a-337025d3c724,событие,другое,№2913,Горностепной регион,Травогород,973,3831,"Выставочный центр ""Скопление"" Инкорпорэйтед","алл. Московская, д. 45"
536170,97e45efc-5c16-4101-aa3d-d76f284474bb,концерт,концерты,№4246,Светополянский округ,Глиноград,54,1022,"Творческое объединение ""Вытяжка"" Групп","ул. Верхняя, д. 6/4 стр. 34"
536174,dd14e9b1-af03-46d1-b6a9-9be25f31f435,фестиваль,концерты,№1312,Светополянский округ,Глиноград,54,4218,"Театр драмы ""Модуль"" Групп","наб. Шолохова, д. 8"
536176,c94542cf-6347-4201-ba28-d6f300136185,событие,другое,№4398,Каменноярский край,Лесоярово,11470,1194,"Молодежный клуб ""Общие"" и партнеры","бул. Большевистский, д. 872 стр. 41"
536178,c94542cf-6347-4201-ba28-d6f300136185,событие,другое,№4398,Каменноярский край,Лесоярово,11470,1194,"Молодежный клуб ""Общие"" и партнеры","бул. Большевистский, д. 872 стр. 41"
536190,c34ec97f-f848-4038-b7e5-32953e45d371,концерт,концерты,№1050,Каменевский регион,Глиногорск,213,2219,"Музей исторических ремесел ""Задумка"" Лимитед","алл. Гоголя, д. 910 стр. 2/7"
536195,8783363f-7493-4df9-ae0d-98e3b09c73e1,событие,выставки,№5023,Озернинский край,Лесоярич,51,4132,"Культурно-досуговый центр ""Секрет"" Инк","наб. Фестивальная, д. 6/7 к. 344"
536200,ceb621e0-dd83-4519-8702-eda8ce0e7788,концерт,концерты,№2982,Речицкая область,Радужанов,11,999,"Арт-пространство ""Pulse"" Лимитед","бул. Мусы Джалиля, д. 5/5 стр. 224"
536202,c69148d1-e181-4152-b16d-d5888a9fc052,спектакль,театр,№3192,Широковская область,Луговаярово,970,3251,"Детский дом культуры ""Сводка"" и партнеры","пр. Таежный, д. 95 к. 9"
536206,385f8d4f-ea8f-48cc-9fc5-e524045abb3c,концерт,концерты,№3115,Миропольская область,Ордасай,67,4230,"Фестивальный проект ""Листья"" Групп","пер. Проезжий, д. 9"
536207,4fe32eae-4d80-43b7-a696-faa4e9cef541,концерт,концерты,№3115,Миропольская область,Ордасай,67,4230,"Фестивальный проект ""Листья"" Групп","пер. Проезжий, д. 9"
536210,4dffb749-0bac-4dbb-9852-b12d84c3658f,ёлка,ёлки,№1756,Широковская область,Радужнополье,35,4471,"Киновидеостудия ""Тон"" и партнеры","ул. Тихая, д. 69 стр. 669"
536211,eafb6a00-cb0e-4ebe-a52e-d1b8795631eb,концерт,концерты,№1170,Лугоградская область,Кристалевск,193,2598,"Школа фотографии ""Салон"" Групп","пер. 9 мая, д. 491 стр. 891"
536221,f61c46fe-9330-45f4-8e6c-2f5e72e9ecfa,событие,другое,№1908,Малиновая область,Сарыжар,16,1558,"Клуб стендап-комедии ""Арома"" Лимитед","пр. Северный, д. 7/4 к. 97"
536228,824f9f77-a888-4497-9665-3e7717670e38,концерт,концерты,№2752,Горностепной регион,Травогород,973,1617,"Театр документального кино ""Rhythm"" Лтд","наб. Механическая, д. 34"
536236,3e0cef12-ad3c-47e9-ad8c-bb934cd79e26,концерт,концерты,№948,Североярская область,Озёрск,2,2439,"Центр ремёсел ""Область"" Инкорпорэйтед","бул. Донской, д. 78"
536238,4820ba6d-c4c8-48de-a21c-d4944500352c,концерт,концерты,№1014,Североярская область,Озёрск,2,2439,"Центр ремёсел ""Область"" Инкорпорэйтед","бул. Донской, д. 78"
536239,662b8137-48b2-4d68-abdd-704830e0566a,концерт,концерты,№4798,Боровлянский край,Светозорск,11256,1893,"Клуб настольных игр ""Долина"" Лимитед","пр. Водников, д. 2/3"
536241,5fef8bd9-a8da-4cb4-8284-71318932450b,событие,другое,№1529,Травяная область,Родниковск,22,2589,"Культурный центр ""Радуга"" Инк","ул. Радужная, д. 3 к. 4"
536244,7a80842a-2772-4172-9f26-2fdecff0403f,концерт,концерты,№2956,Каменевский регион,Глиногорск,213,2640,"Культурный центр ""Общие"" Лимитед","ул. Курганная, д. 5"
536254,3ffa68b7-6c7c-47d9-a49d-b6113be33be2,спортивное мероприятие,спорт,№1618,Речиновская область,Дальнесветск,65,3045,"Клуб стендап-комедии ""Верность"" Инк","ул. Дружбы, д. 576 к. 568"
536258,17007fd6-3d86-4aff-9b2a-be6cd743299a,концерт,концерты,№2956,Каменевский регион,Глиногорск,213,2640,"Культурный центр ""Общие"" Лимитед","ул. Курганная, д. 5"
536265,5dee8c40-e263-4ff9-a6bb-63a3198e1ce0,шоу,стендап,№2901,Миропольская область,Ордасай,67,4120,"Дизайнерская мастерская ""Сквозняк"" Инк","пр. Советский, д. 372"
536267,d0f71c07-2fdd-4885-b000-7d7f5ecd0ab1,шоу,стендап,№2901,Миропольская область,Ордасай,67,4120,"Дизайнерская мастерская ""Сквозняк"" Инк","пр. Советский, д. 372"
536268,1e2425e7-7eae-4247-8bda-79899f287197,шоу,стендап,№2901,Миропольская область,Ордасай,67,4120,"Дизайнерская мастерская ""Сквозняк"" Инк","пр. Советский, д. 372"
536271,f35fd69d-50b8-451c-9b0a-337025d3c724,концерт,концерты,№2913,Горностепной регион,Травогород,973,3831,"Выставочный центр ""Скопление"" Инкорпорэйтед","алл. Московская, д. 45"
536273,9ab1e30c-7c8c-4989-9380-d6152b3c0945,спектакль,театр,№1900,Горицветская область,Островецк,50,4553,"Группа арт-менеджеров ""Пункт"" и партнеры","пр. Курганный, д. 240"
536277,b38f0ff8-8445-4877-80ce-3c6a3b278b20,опера,театр,№1900,Горицветская область,Островецк,50,4029,"Творческая инициатива ""Сосна"" Инк","бул. Трудовой, д. 850 к. 5/7"
536280,e61ab86e-8c65-402b-9a7f-5ddb963d67ba,концерт,концерты,№1659,Каменевский регион,Глиногорск,213,3602,"Театр поэзии ""Планета"" Лимитед","ш. Сибирское, д. 65"
536283,85782cc7-a7a1-4b14-99e6-c8baf8726e1a,концерт,концерты,№1878,Каменевский регион,Глиногорск,213,3074,"Кинотеатр ""Апрель"" и партнеры","наб. Проезжая, д. 6/4 стр. 3"
536286,98ffcf3f-cc91-419f-a8c0-1f455ba2d77c,событие,другое,№2269,Ягодиновская область,Речинцево,194,4062,"Клуб настольных игр ""Юный"" Групп","пер. Коминтерна, д. 6/9 стр. 38"
536293,ad9446e8-b265-4e1e-9cf0-fa2516b392a1,шоу,стендап,№3336,Каменевский регион,Глиногорск,213,2455,"Площадка для танцев ""Пегас"" Лимитед","ул. Льва Толстого, д. 78 к. 51"
536303,4fe32eae-4d80-43b7-a696-faa4e9cef541,концерт,концерты,№5048,Каменевский регион,Глиногорск,213,2704,"Летний фестиваль ""Симфония"" Лтд","бул. Боровой, д. 8/1 стр. 43"
536304,fbbe677f-0fcf-430e-9892-84a58d61577f,концерт,концерты,№2668,Поленовский край,Дальнозолотск,18,2635,"Клуб любителей театра ""Кутюр"" и партнеры","алл. Водопроводная, д. 6 стр. 996"
536312,ff0b67ed-4f78-44f9-8b3f-ea2e63d238ff,концерт,концерты,№4495,Широковская область,Ягодиновка,239,2449,"Гильдия художников ""Флит"" Инк","пр. Макарова, д. 4"
536323,59e94dad-2fdc-40e3-a294-f3adc1467cae,концерт,концерты,№4393,Североярская область,Долиновск,10892,2125,"Центр по изучению культуры ""Джунгли"" Инк","пр. Песочный, д. 241 к. 859"
536327,af5e6b1a-b9bd-4281-b716-587d83dda5f5,концерт,концерты,№2843,Каменевский регион,Глиногорск,213,1012,"Молодежный клуб ""Избушка"" Лимитед","ул. Малая, д. 42 к. 430"
536333,cb551b06-ba21-41d5-836f-73d5c873c29c,концерт,концерты,№1034,Североярская область,Озёрск,2,2439,"Центр ремёсел ""Область"" Инкорпорэйтед","бул. Донской, д. 78"
536335,bc4fee01-c0c3-4e2e-a427-298937e5ab46,выставка,другое,№1959,Ягодиновская область,Речинцево,194,1820,"Центр ремёсел ""Способы"" и партнеры","алл. Казанская, д. 9"
536337,d00791b9-9a93-40b1-9002-e8264035399d,концерт,концерты,№4354,Дальнеземская область,Теплоозёрск,15,1792,"Курс искусств ""Объединение"" Групп","ш. Смоленское, д. 4 стр. 4"
536338,51cc8826-0c75-4611-af27-011e7153cbf8,концерт,концерты,№4353,Североярская область,Озёрск,2,2680,"Студия звукозаписи ""Свет"" Инкорпорэйтед","ул. Курортная, д. 4 к. 2/2"
536356,b35b20d2-755c-405d-9380-065da59261e6,спектакль,театр,№1573,Горностепной регион,Ручейник,1091,3846,"Клуб искусств ""Студия"" Инк","ш. Буденного, д. 8/6 стр. 375"
536361,25de1d3a-05a6-4913-89fd-472aa3dd3139,спектакль,театр,№1573,Горностепной регион,Ручейник,1091,3846,"Клуб искусств ""Студия"" Инк","ш. Буденного, д. 8/6 стр. 375"
536362,c7c02a34-b5a9-46fc-a725-704d88bf18a0,фестиваль,концерты,№969,Североярская область,Озёрск,2,2439,"Центр ремёсел ""Область"" Инкорпорэйтед","бул. Донской, д. 78"
536363,0129368e-30ec-45af-8e2f-3a7810508525,концерт,концерты,№4759,Каменевский регион,Глиногорск,213,2640,"Культурный центр ""Общие"" Лимитед","ул. Курганная, д. 5"
536365,cff54bc7-bc94-4d08-b128-e358ae349378,концерт,концерты,№4759,Каменевский регион,Глиногорск,213,2640,"Культурный центр ""Общие"" Лимитед","ул. Курганная, д. 5"
536366,ef7e11fe-18a7-4cd1-b4b7-57b883018346,концерт,концерты,№948,Североярская область,Озёрск,2,2439,"Центр ремёсел ""Область"" Инкорпорэйтед","бул. Донской, д. 78"
536368,e2ad3da5-4a82-4528-8a10-a8187d93a42c,концерт,концерты,№4096,Каменевский регион,Глиногорск,213,2304,"Творческое объединение ""Гармония"" Инк","наб. Партизанская, д. 47"
536369,68b7091c-6990-4744-b8b3-2bf2c92cd48b,концерт,концерты,№4097,Каменевский регион,Глиногорск,213,2304,"Творческое объединение ""Гармония"" Инк","наб. Партизанская, д. 47"
536370,dc740a98-a206-449f-8d1d-60ae7607b6d4,событие,другое,№4549,Каменевский регион,Глиногорск,213,3474,"Креативное пространство ""Вдох"" Лимитед","бул. Пригородный, д. 7/1"
536374,60781933-c5ce-4f18-98ac-afdc8435a9e6,событие,выставки,№1796,Широковская область,Радужнополье,35,3123,"Музей истории ""Mission"" Лимитед","пр. Технический, д. 1/5 стр. 8"
536377,f48dd43a-4668-45e7-ade7-292677d95ebd,концерт,концерты,№4635,Солнечнореченская область,Озёрово,172,1695,"Детская театральная студия ""Знак"" и партнеры","пер. Комсомольский, д. 14"
536378,190be604-e0fb-46ae-a60b-091326b7b465,спектакль,театр,№1891,Солнечнореченская область,Озёрово,172,3938,"Клуб настольных игр ""Стандарт"" Лтд","алл. Курганная, д. 162 стр. 5/4"
536381,059d5e60-9ffa-4884-b48a-b2cb25a69978,концерт,концерты,№1272,Североярская область,Озёрск,2,2439,"Центр ремёсел ""Область"" Инкорпорэйтед","бул. Донской, д. 78"
536385,c823cc53-14fe-4e47-8bc1-c747f97c74d4,концерт,концерты,№4097,Каменевский регион,Глиногорск,213,2304,"Творческое объединение ""Гармония"" Инк","наб. Партизанская, д. 47"
536388,b99837cd-44c0-42c2-9c5e-d594ce60bc23,концерт,концерты,№4097,Каменевский регион,Глиногорск,213,2304,"Творческое объединение ""Гармония"" Инк","наб. Партизанская, д. 47"
536394,77c5dd26-1557-4102-b863-e19755153da0,балет,ёлки,№4097,Каменевский регион,Глиногорск,213,2304,"Творческое объединение ""Гармония"" Инк","наб. Партизанская, д. 47"
536405,ac4fa2d8-8687-4fe9-9b35-fe7061163a46,спектакль,театр,№4545,Горностепной регион,Травогород,973,3831,"Выставочный центр ""Скопление"" Инкорпорэйтед","алл. Московская, д. 45"
536410,9a5441b6-167b-4a8f-a1dc-64500fb8ad04,концерт,концерты,№1756,Широковская область,Радужнополье,35,4471,"Киновидеостудия ""Тон"" и партнеры","ул. Тихая, д. 69 стр. 669"
536412,4262a82b-def2-424d-85c9-54bd8649addc,концерт,концерты,№1196,Широковская область,Радужнополье,35,4471,"Киновидеостудия ""Тон"" и партнеры","ул. Тихая, д. 69 стр. 669"
536419,eca00bef-9459-4846-973b-6935b4bc6bd5,событие,другое,№4415,Тепляковская область,Горнодолинск,43,4005,"Команда артистов ""Света"" и партнеры","пер. Розы Люксембург, д. 958"
536430,71d4aee5-801d-4eb5-85a5-70e28710b78d,спектакль,театр,№3009,Каменевский регион,Глиногорск,213,3676,"Лаборатория по созданию комиксов ""Успех"" Инк","наб. Строителей, д. 64"
536435,e0f76035-eaf4-4013-912d-ebaf886d0050,фестиваль,концерты,№2387,Светополянский округ,Глиноград,54,2388,"Заповедник ""Ковчег"" Лимитед","бул. Карьерный, д. 473 к. 5"
536441,e94f9189-5828-466e-b34c-0486409e2ee1,концерт,концерты,№2889,Серебринская область,Озёрчане,62,2913,"Группа арт-менеджеров ""Rhythm"" Лимитед","пр. Астраханский, д. 32 стр. 739"
536453,fa5db552-3258-4a52-857b-d05e4341a042,спектакль,театр,№1797,Широковская область,Радужнополье,35,1683,"Клуб хорового пения ""Космос"" Лимитед","наб. Базарная, д. 8/5 стр. 842"
536459,cf6c4dd2-92cd-4284-b54e-8c83131f0c53,концерт,концерты,№2390,Медовская область,Радужсвет,47,1915,"Детская художественная школа ""Таблетка"" Лимитед","пер. Николаева, д. 703 к. 289"
536462,f467e61a-f4b5-4bd0-bd84-2991034d531a,шоу,стендап,№823,Озернинский край,Лесоярич,51,2433,"Выставка ремесел ""Таланты"" Лимитед","алл. Донская, д. 3 к. 7"
536464,23eb5450-0c77-4759-923d-0e6e632d24ef,событие,другое,№3704,Широковская область,Ягодиновка,239,4225,"Кинокомпания ""Динамика"" Лтд","наб. Суворова, д. 8/5 стр. 8"
536468,cf63a391-3574-4347-8feb-7f91eb8c2c3d,спектакль,театр,№3225,Каменевский регион,Глиногорск,213,1909,"Клуб экологической культуры ""Флит"" Лтд","алл. Кузнечная, д. 66 к. 74"
536469,908157c8-d1c9-4000-aeb1-f2afb9430938,концерт,концерты,№2536,Североярская область,Озёрск,2,2614,"Выставочный центр ""Мистерия"" Инкорпорэйтед","наб. Шмидта, д. 93 к. 686"
536474,12271fbc-5160-4dc4-850d-df6b82a37746,событие,другое,№4431,Каменевский регион,Глиногорск,213,2219,"Музей исторических ремесел ""Задумка"" Лимитед","алл. Гоголя, д. 910 стр. 2/7"
536492,ef6ad19a-5617-4d1f-ac2c-42cb813253fe,концерт,концерты,№4494,Каменевский регион,Глиногорск,213,2776,"Студия дизайна ""Гармония"" Инк","наб. Плеханова, д. 48 стр. 552"
536495,676ab613-bb39-4e25-a391-cee18b310556,концерт,концерты,№2529,Североярская область,Озёрск,2,2730,"Клуб истории искусств ""Хрусталь"" Лимитед","ш. Харьковское, д. 804 стр. 99"
536498,677c881f-9af2-43e9-8b54-280913ce9759,концерт,концерты,№836,Каменевский регион,Глиногорск,213,898,"Школа композиции ""Протон"" Лтд","ул. Водопроводная, д. 99 к. 1"
